clade_name	clade_taxid	E0000355	E0000361	E0000362	E0000369	E0000376	E0000378	E0000382	E0000393	E0000404	E0000410	E0000416	E0000418	E0000419	E0000420	E0000426	E0000428	E0000432	E0000433	E0000435	E0000442	E0000466	E0000467	E0000471	E0000478	E0000480	E0000482	E0000488	E0000490	E0000495	E0000498	E0000501	E0000502	E0000516	E0000520	E0000521	E0000522	E0000527	E0000531	E0000537	E0000539	E0000540	E0001336	E0001340	E0001346	PV101516	PV101570	PV101581	PV101643	PV101656	PV101894	PV101895	PV101929	PV101945	PV101948	PV101962	PV102349	PV102418	PV102462	PV102474	PV102574	PV102580	PV19497	PV19551	PV19565	PV19588	PV19658	PV19708	PV19755	PV19834	PV19855	PV19856	PV19882	PV19936	PV19942	PV19991	PV20005	PV20541	PV20544	PV20615	PV21638	PV21671	PV21690	PV21772	PV21813	PV21876	PV23791	PV23961	PV24015	PV49580
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae	2|976|200643|171549|2005519	0	0.05394	0	0.66291	0.70676	0	0.99597	0	0	0.86913	0	0	0	0	0.34825	0.42498	0	0	0	0	0	0.23967	0.80932	0	0	0	0	0.04863	0	0.00987	0	0	0	0	0	0.52713	1.79106	0.0285	0.25288	0	0	1.01945	0.15878	0.55133	0	0.12043	1.53021	0.04548	0	0	2.1078	0	0.83208	0.12256	0	0.03667	0	0	0	0.06346	0.12696	0	1.14271	0	0.03905	0.41263	0.48005	0.5815	0	0.27422	0.13002	0.00083	0	0.75929	0.04911	0.11464	0	0	0.00091	0	0.00408	0	0.62549	0.30465	0.09277	0.01952	0.70578	0.18737	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Barnesiella	2|976|200643|171549|2005519|397864	0	0	0	0.66291	0.70676	0	0	0	0	0	0	0	0	0	0.27663	0.40279	0	0	0	0	0	0	0.72355	0	0	0	0	0	0	0.00987	0	0	0	0	0	0.52713	1.58012	0.01537	0.23212	0	0	0.80588	0.15878	0.55133	0	0	1.53021	0.04548	0	0	2.1078	0	0.79494	0	0	0.03667	0	0	0	0.06346	0	0	1.14271	0	0.03905	0	0.48005	0.5815	0	0.27422	0	0	0	0.74302	0	0	0	0	0	0	0.00408	0	0.44699	0	0.08663	0.01952	0.70578	0.18737	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Barnesiella|s__Barnesiella_intestinihominis	2|976|200643|171549|2005519|397864|487174	0	0	0	0.66291	0.70676	0	0	0	0	0	0	0	0	0	0.27663	0.40279	0	0	0	0	0	0	0.72355	0	0	0	0	0	0	0.00987	0	0	0	0	0	0.52713	1.58012	0.01537	0.23212	0	0	0.80588	0	0.55133	0	0	1.53021	0.04548	0	0	2.1078	0	0.79494	0	0	0.03667	0	0	0	0.06346	0	0	1.14271	0	0.03905	0	0.48005	0.5815	0	0.27422	0	0	0	0.74302	0	0	0	0	0	0	0.00408	0	0.44699	0	0.08663	0.01952	0.70578	0.18737	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Barnesiella|s__Barnesiella_sp_An22	2|976|200643|171549|2005519|397864|1965590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Coprobacter	2|976|200643|171549|2005519|1348911	0	0.05394	0	0	0	0	0.99597	0	0	0.86913	0	0	0	0	0.07162	0.02219	0	0	0	0	0	0.23967	0.08577	0	0	0	0	0.04863	0	0	0	0	0	0	0	0	0.21094	0.01312	0.02076	0	0	0.21357	0	0	0	0.12043	0	0	0	0	0	0	0.03714	0.12256	0	0	0	0	0	0	0.12696	0	0	0	0	0.41263	0	0	0	0	0.13002	0.00083	0	0.01627	0.04911	0.11464	0	0	0.00091	0	0	0	0.1785	0.30465	0.00614	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Coprobacter|s__Coprobacter_fastidiosus	2|976|200643|171549|2005519|1348911|1099853	0	0	0	0	0	0	0.99597	0	0	0.62041	0	0	0	0	0	0.02219	0	0	0	0	0	0	0.08577	0	0	0	0	0.00147	0	0	0	0	0	0	0	0	0.21094	0	0.01456	0	0	0.21357	0	0	0	0.12043	0	0	0	0	0	0	0.00451	0.12256	0	0	0	0	0	0	0.12696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25341	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Coprobacter|s__Coprobacter_secundus	2|976|200643|171549|2005519|1348911|1501392	0	0.05394	0	0	0	0	0	0	0	0.24872	0	0	0	0	0.07162	0	0	0	0	0	0	0.23967	0	0	0	0	0	0.04717	0	0	0	0	0	0	0	0	0	0.01312	0.0062	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03263	0	0	0	0	0	0	0	0	0	0	0	0	0.41263	0	0	0	0	0.13002	0.00083	0	0.01627	0.04911	0.11464	0	0	0.00091	0	0	0	0.1785	0.05123	0.00614	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae	2|976|200643|171549|1853231	0.0583	1.53738	0.05193	0.44844	0.62138	0.47842	2.51368	0	0.1833	1.11717	0.32953	0.59491	0	0	1.11877	0.48407	0.00211	0.10037	0.9378	0.96142	0	0.36934	0.64328	0.53911	1.18262	0.52698	0	0.78902	1.07096	0.31241	0.10238	0.66364	0.26465	0.06726	0	0.29716	1.26241	0.40325	0.1995	0.20352	0	0.59677	0.81657	0.21288	1.54334	0.54849	0.29329	0.38531	1.0585	0.50763	0.72377	0.37674	2.41548	0.3866	0.07671	1.40694	0.00507	0.85441	0	0.18505	0.07206	0	1.52061	1.42432	0.14273	1.69041	0.77218	0.85802	2.03646	1.28431	0	2.14782	0	1.66045	1.03628	0.72287	0.00205	0	1.49389	0.20041	0.15147	0	1.58163	0.44184	0.85523	0.16163	0.53038	0.59902	0.72475
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Butyricimonas	2|976|200643|171549|1853231|574697	0.0583	1.16831	0.05193	0.05277	0.19472	0.47842	0.39104	0	0	0.25182	0.10038	0.22288	0	0	0	0.42147	0.00141	0.02414	0.36167	0.96142	0	0.36934	0.11103	0.20748	0.68372	0.0808	0	0.10955	0.35043	0.07645	0.03151	0.1511	0.26465	0.06726	0	0.10179	0.5168	0.00793	0.0922	0	0	0.2898	0.22939	0.13341	1.23638	0	0.29329	0.08326	1.0585	0	0.15456	0.07735	0.9488	0.20141	0.00158	0.34024	0.00507	0.39594	0	0.07809	0.0011	0	0.23822	0.70587	0.01272	0.40615	0.35485	0.25905	0.47241	0.60285	0	0.85271	0	0.58236	0.04253	0.42816	0	0	0.07653	0.10774	0.0475	0	0.33989	0.09216	0.41136	0.09026	0.08173	0.23937	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Butyricimonas|s__Butyricimonas_synergistica	2|976|200643|171549|1853231|574697|544644	0	0	0	0.0002	0.13487	0.00173	0.05531	0	0	0.16292	0.08174	0.00137	0	0	0	0.2541	0	0	0.02264	0.09022	0	0.01009	0.0049	0.00581	0.00685	0.00134	0	0.00129	0.00294	0	0	0.00859	0	0.00057	0	0.00641	0.17197	0	0.04261	0	0	0.00471	0.00522	0.00152	0	0	0.15817	0.0018	0	0	0.01039	0	0.02083	0.00616	0	0.13955	0.00357	0.00433	0	0.05065	0.00021	0	0.00032	0.04139	0	0.12356	0.00272	0.11322	0.0053	0.20758	0	0.01206	0	0.01157	0	0.0015	0	0	0	0.00702	0.00277	0	0.00466	0.07659	0.03953	0.04497	0.00259	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Butyricimonas|s__Butyricimonas_virosa	2|976|200643|171549|1853231|574697|544645	0.0583	1.16831	0.05193	0.05258	0.05985	0.47669	0.33572	0	0	0.0889	0.01863	0.22151	0	0	0	0.16737	0.00141	0.02414	0.33903	0.87121	0	0.35926	0.10613	0.20167	0.67687	0.07946	0	0.10826	0.34749	0.07645	0.03151	0.14251	0.26465	0.06669	0	0.09538	0.34483	0.00793	0.04959	0	0	0.2851	0.22418	0.13188	1.23638	0	0.13512	0.08146	1.0585	0	0.14417	0.07735	0.92797	0.19525	0.00158	0.20069	0.0015	0.39161	0	0.02744	0.00089	0	0.2379	0.66448	0.01272	0.28259	0.35213	0.14583	0.46711	0.39527	0	0.84065	0	0.57079	0.04253	0.42667	0	0	0.07653	0.10072	0.04473	0	0.33523	0.01558	0.37183	0.04529	0.07914	0.23937	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Odoribacter	2|976|200643|171549|1853231|283168	0	0.36907	0	0.39566	0.42667	0	2.12265	0	0.1833	0.86534	0.22916	0.37202	0	0	1.11877	0.06261	0.0007	0.07623	0.57612	0	0	0	0.53226	0.33163	0.4989	0.44618	0	0.67947	0.72054	0.23596	0.07087	0.51254	0	0	0	0.19537	0.74561	0.39532	0.1073	0.20352	0	0.30696	0.58718	0.07948	0.30697	0.54849	0	0.30205	0	0.50763	0.56921	0.29939	1.46668	0.18519	0.07513	1.0667	0	0.45846	0	0.10696	0.07096	0	1.28239	0.71845	0.13001	1.28426	0.41733	0.59897	1.56404	0.68146	0	1.29511	0	1.0781	0.99375	0.29471	0.00205	0	1.41736	0.09267	0.10397	0	1.24175	0.34968	0.44387	0.07137	0.44865	0.35965	0.72475
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Odoribacter|s__Odoribacter_laneus	2|976|200643|171549|1853231|283168|626933	0	0	0	0	0	0	0.11125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Odoribacter|s__Odoribacter_splanchnicus	2|976|200643|171549|1853231|283168|28118	0	0.36907	0	0.39566	0.42667	0	2.0114	0	0.1833	0.86534	0.22916	0.37202	0	0	1.11877	0.06261	0.0007	0.07623	0.57612	0	0	0	0.53226	0.33163	0.4989	0.44618	0	0.67947	0.72054	0.23596	0.07087	0.51254	0	0	0	0.19537	0.74561	0.39532	0.1073	0.20352	0	0.30696	0.58718	0.07948	0.30697	0.54849	0	0.30205	0	0.50763	0.56921	0.29939	1.46668	0.18519	0.07513	1.0667	0	0.45846	0	0.10696	0.07096	0	1.28239	0.71845	0.13001	1.28426	0.41733	0.59897	1.56404	0.68146	0	1.29511	0	1.0781	0.99375	0.29471	0.00205	0	1.41736	0.09267	0.10397	0	1.24175	0.34968	0.44387	0.07137	0.44865	0.35965	0.72475
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	2|976|200643|171549|171551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02526	0	0	0	0.01815	0.0008	0	0	0	0	0.00122	0	0	0.00801	0	0	0	0	0	0	0.00095	0	0	0	0	0	0	0	0	0.0256	0.00737	0	0.03205	0	0.00198	0	0	0.00717	0	0	0	0.00096	0.00049	0	0	0	0	0.00062	0	0	0	0	0	0.01992	0	0	0	0	0	0	0	0	0	0	0	0	0.00772	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas	2|976|200643|171549|171551|836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01815	0.0008	0	0	0	0	0.00122	0	0	0.00801	0	0	0	0	0	0	0.00095	0	0	0	0	0	0	0	0	0	0.00737	0	0	0	0.00198	0	0	0.00717	0	0	0	0.00096	0.00049	0	0	0	0	0.00062	0	0	0	0	0	0.0002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas|s__Porphyromonas_asaccharolytica	2|976|200643|171549|171551|836|28123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01815	0.0008	0	0	0	0	0.00017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas|s__Porphyromonas_endodontalis	2|976|200643|171549|171551|836|28124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas|s__Porphyromonas_sp_HMSC065F10	2|976|200643|171549|171551|836|1739394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00607	0	0	0	0.00031	0	0	0	0	0	0.00062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas|s__Porphyromonas_uenonis	2|976|200643|171549|171551|836|281920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00105	0	0	0.00801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00047	0	0	0	0.00198	0	0	0.0011	0	0	0	0.00065	0	0	0	0	0	0	0	0	0	0	0	0.0002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Sanguibacteroides	2|976|200643|171549|171551|1635148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0256	0	0	0.03205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01972	0	0	0	0	0	0	0	0	0	0	0	0	0.00772	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Sanguibacteroides|s__Sanguibacteroides_justesenii	2|976|200643|171549|171551|1635148|1547597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0256	0	0	0.03205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01972	0	0	0	0	0	0	0	0	0	0	0	0	0.00772	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	2|976|200643|171549|171552	0	0	51.98217	31.0125	0.00367	4.69979	5.14409	0.29708	0	3.326	16.88651	0	0.04011	0.01732	1.52758	40.87429	0.00033	51.11234	0	0	0.31479	5.38839	0.06171	4.92216	0.00055	64.02909	0	0.00017	0.04018	63.73532	0	0.16269	0.00173	64.12292	29.01322	0	11.28008	22.20768	72.13331	0	0.00047	0.0033	0.00602	60.7702	33.0987	27.35932	0	74.94271	0.02067	65.60775	0.73663	0.02942	6.40762	59.35568	64.40279	15.9512	0	12.45623	0	65.28681	1.37075	61.85497	0.35192	28.69356	46.06622	0.00468	52.02546	0	47.09711	0	0	0.66233	0	0.0042	0	1.72623	83.46452	0	0	58.70815	56.2144	0.001	0.00083	0	59.08583	54.58301	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Paraprevotella	2|976|200643|171549|171552|577309	0	0	0	0	0	0	0	0	0	3.326	0.02589	0	0	0	0	0.26902	0	0.31222	0	0	0.31479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.71706	0	0.24354	0	0	0	0	0	0	0	0	1.1455	0	0	0.56179	0	0.5147	0.57579	2.37765	0	0	0	0	0.0527	1.37075	0	0.34697	0.0139	0	0	0	0	0.24774	0	0	0.29498	0	0	0	1.72623	0	0	0	0.27519	0.06484	0	0	0	0	0.15782	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Paraprevotella|s__Paraprevotella_clara	2|976|200643|171549|171552|577309|454154	0	0	0	0	0	0	0	0	0	1.55818	0.01166	0	0	0	0	0.06861	0	0.11271	0	0	0.14361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16749	0	0.09856	0	0	0	0	0	0	0	0	0.07494	0	0	0.0945	0	0.23178	0.27109	0.01463	0	0	0	0	0.00953	0.43835	0	0.0098	0.00212	0	0	0	0	0.10729	0	0	0.01397	0	0	0	0.45681	0	0	0	0.06095	0.01521	0	0	0	0	0.05373	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Paraprevotella|s__Paraprevotella_xylaniphila	2|976|200643|171549|171552|577309|454155	0	0	0	0	0	0	0	0	0	1.76782	0.01423	0	0	0	0	0.20041	0	0.1995	0	0	0.17118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.54958	0	0.14498	0	0	0	0	0	0	0	0	1.07055	0	0	0.46728	0	0.28292	0.30471	2.36302	0	0	0	0	0.04317	0.93241	0	0.33718	0.01178	0	0	0	0	0.14045	0	0	0.28101	0	0	0	1.26942	0	0	0	0.21425	0.04963	0	0	0	0	0.1041	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella	2|976|200643|171549|171552|838	0	0	51.98217	31.0125	0.00367	4.69979	5.14409	0.29708	0	0	16.86062	0	0.04011	0.01732	1.52758	40.60527	0.00033	50.80013	0	0	0	5.38839	0.06171	4.92216	0.00055	64.02909	0	0.00017	0.04018	63.73532	0	0.16269	0.00173	64.12292	29.01322	0	10.56302	22.20768	71.88977	0	0.00047	0.0033	0.00602	60.7702	33.0987	27.35932	0	73.79721	0.02067	65.60775	0.17484	0.02942	5.89292	58.77988	62.02514	15.9512	0	12.45623	0	65.23411	0	61.85497	0.00494	28.67966	46.06622	0.00468	52.02546	0	46.84937	0	0	0.36735	0	0.0042	0	0	83.46452	0	0	58.43296	56.14956	0.001	0.00083	0	59.08583	54.42519	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_bivia	2|976|200643|171549|171552|838|28125	0	0	0	0	0	0	0	0	0	0	0	0	0.03317	0.00735	0	0	0	0	0	0	0	0	0.05462	0	0	0	0	0	0	0	0	0.08864	0.00044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01085	0	0	0	0.0474	0	0	0	0	0	0	0	0	0	0.00113	0	0	0	0	0	0	0	0	0	0	0.0042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_buccae	2|976|200643|171549|171552|838|28126	0	0	0	0	0	0	0.02377	0.29386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_buccalis	2|976|200643|171549|171552|838|28127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00547	0.00213	0	0	0	0	0	0	0	0	0.00129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0017	0	0	0	0	0	0	0.00139	0	0.00766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_colorans	2|976|200643|171549|171552|838|1703337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00297	0	0	0	0	0	0	0	0.00463	0	0	0.00045	0	0	0	0	0	0	0	0.00496	0	0	0	0	0	0	0	0	0	0	0	0	0.00576	0	0	0	0.00057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_copri	2|976|200643|171549|171552|838|165179	0	0	51.98217	31.0125	0.00202	0	0.0052	0	0	0	12.85225	0	0	0	0	39.68383	0.00033	35.4606	0	0	0	5.38724	0	3.10923	0	59.39214	0	0	0	47.27474	0	0	0	64.12292	29.00654	0	10.56302	0	71.75286	0	0	0	0	46.15223	33.09838	0.00198	0	69.46863	0	65.60493	0	0.02733	2.15486	58.38566	48.31171	7.37717	0	12.44498	0	45.22096	0	61.85497	0	20.35469	46.06622	0	48.44074	0	37.00862	0	0	0.36385	0	0	0	0	77.95809	0	0	48.89815	46.78794	0	0	0	56.18376	39.14522	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_corporis	2|976|200643|171549|171552|838|28128	0	0	0	0	0.00166	0	0	0.00322	0	0	0	0	0	0.00172	0	0.00054	0	0	0	0	0	0	0	0	0	0	0	0.00017	0.04018	0	0	0.0459	0	0	0	0	0	0	0.00186	0	0	0.0033	0	0	0	0	0	0	0	0.00282	0	0	0	0	0	0.01532	0	0	0	0.00071	0	0	0	0	0	0.00165	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00277	0	0.001	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_denticola	2|976|200643|171549|171552|838|28129	0	0	0	0	0	0	0.00985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_disiens	2|976|200643|171549|171552|838|28130	0	0	0	0	0	0	0	0	0	0	0	0	0.00693	0.00825	0	0	0	0	0	0	0	0	0	0.00067	0.00055	0	0	0	0	0	0	0.02127	0	0	0.00483	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00811	0	0	0	0	0	0	0.02223	0	0.0036	0	0.01321	0	0	0.00382	0	0	0.00303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00083	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_multisaccharivorax	2|976|200643|171549|171552|838|310514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_885	2|976|200643|171549|171552|838|2022527	0	0	0	0	0	0	0	0	0	0	0.31375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9012	0	0	0	0	0	0	0	0	0	0	0	0	7.18585	0	0	0	0	0	0	0	3.4678	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_AM42_24	2|976|200643|171549|171552|838|2293125	0	0	0	0	0	0	0	0	0	0	1.10224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05438	0.00033	0	0	0.03467	0	0	0	0	0	0	0.0629	0.40921	0	0	0	7.3222	0	0	0	5.47332	0	0	0.16468	0	0.90507	0	0	0	0	0	0	0	0.29181	0	0	0	0.0037	0	0	0	0	0.00061	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_1031	2|976|200643|171549|171552|838|1262917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_1058	2|976|200643|171549|171552|838|1262918	0	0	0	0	0	0	0.97407	0	0	0	0	0	0	0	0	0	0	1.30499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.64649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
